timestamp,value,anomalous
1893-01-01,19.3,False
1893-01-08,25.214285714285715,False
1893-01-15,25.457142857142856,False
1893-01-22,25.042857142857144,False
1893-01-29,23.485714285714284,False
1893-02-05,27.5,False
1893-02-12,25.771428571428572,False
1893-02-19,23.82857142857143,False
1893-02-26,25.74285714285714,False
1893-03-05,25.357142857142858,False
1893-03-12,23.342857142857145,False
1893-03-19,24.842857142857145,False
1893-03-26,21.885714285714283,False
1893-04-02,25.514285714285712,False
1893-04-09,19.400000000000002,False
1893-04-16,20.928571428571427,False
1893-04-23,19.37142857142857,False
1893-04-30,17.6,False
1893-05-07,18.12857142857143,False
1893-05-14,17.842857142857145,False
1893-05-21,14.157142857142858,False
1893-05-28,17.785714285714285,False
1893-06-04,14.457142857142857,False
1893-06-11,13.242857142857144,False
1893-06-18,13.6,False
1893-06-25,11.285714285714286,False
1893-07-02,11.799999999999999,False
1893-07-09,11.614285714285714,False
1893-07-16,13.728571428571428,False
1893-07-23,13.685714285714285,False
1893-07-30,11.87142857142857,False
1893-08-06,12.742857142857144,False
1893-08-13,15.728571428571428,False
1893-08-20,15.414285714285715,False
1893-08-27,15.171428571428573,False
1893-09-03,15.157142857142857,False
1893-09-10,14.799999999999999,False
1893-09-17,16.04285714285714,False
1893-09-24,18.5,False
1893-10-01,18.342857142857145,False
1893-10-08,20.17142857142857,False
1893-10-15,18.75714285714286,False
1893-10-22,17.785714285714285,False
1893-10-29,20.914285714285715,False
1893-11-05,21.685714285714287,False
1893-11-12,20.32857142857143,False
1893-11-19,21.87142857142857,False
1893-11-26,19.542857142857144,False
1893-12-03,19.37142857142857,False
1893-12-10,26.185714285714287,False
1893-12-17,24.714285714285715,False
1893-12-24,22.842857142857145,False
1893-12-31,21.514285714285712,False
1894-01-07,25.485714285714288,False
1894-01-14,24.32857142857143,False
1894-01-21,26.814285714285713,False
1894-01-28,29.842857142857145,False
1894-02-04,26.24285714285714,False
1894-02-11,23.842857142857145,False
1894-02-18,26.685714285714287,False
1894-02-25,23.442857142857143,False
1894-03-04,26.928571428571427,False
1894-03-11,26.7,False
1894-03-18,23.400000000000002,False
1894-03-25,24.728571428571428,False
1894-04-01,21.099999999999998,False
1894-04-08,20.771428571428572,False
1894-04-15,23.842857142857145,False
1894-04-22,17.685714285714287,False
1894-04-29,18.285714285714285,False
1894-05-06,15.114285714285714,False
1894-05-13,16.585714285714285,False
1894-05-20,16.37142857142857,False
1894-05-27,14.657142857142857,False
1894-06-03,14.171428571428573,False
1894-06-10,14.642857142857142,False
1894-06-17,15.1,False
1894-06-24,14.242857142857142,False
1894-07-01,13.799999999999999,False
1894-07-08,13.014285714285714,False
1894-07-15,10.414285714285715,False
1894-07-22,11.271428571428572,False
1894-07-29,13.228571428571428,False
1894-08-05,13.614285714285714,False
1894-08-12,14.342857142857143,False
1894-08-19,13.828571428571427,False
1894-08-26,17.085714285714285,False
1894-09-02,13.014285714285714,False
1894-09-09,15.528571428571428,False
1894-09-16,14.314285714285715,False
1894-09-23,17.95714285714286,False
1894-09-30,15.985714285714286,False
1894-10-07,21.214285714285715,False
1894-10-14,20.5,False
1894-10-21,19.614285714285717,False
1894-10-28,23.428571428571427,False
1894-11-04,21.3,False
1894-11-11,20.785714285714285,False
1894-11-18,20.32857142857143,False
1894-11-25,24.67142857142857,False
1894-12-02,25.442857142857143,False
1894-12-09,20.24285714285714,False
1894-12-16,26.228571428571428,False
1894-12-23,28.014285714285712,False
1894-12-30,23.37142857142857,False
1895-01-06,24.24285714285714,False
1895-01-13,25.014285714285712,False
1895-01-20,22.842857142857145,False
1895-01-27,27.185714285714287,False
1895-02-03,26.52857142857143,False
1895-02-10,27.142857142857142,False
1895-02-17,35.285714285714285,False
1895-02-24,23.25714285714286,False
1895-03-03,23.8,False
1895-03-10,23.914285714285715,False
1895-03-17,24.67142857142857,False
1895-03-24,21.37142857142857,False
1895-03-31,22.142857142857142,False
1895-04-07,21.014285714285712,False
1895-04-14,20.885714285714283,False
1895-04-21,24.014285714285712,False
1895-04-28,19.428571428571427,False
1895-05-05,16.614285714285717,False
1895-05-12,17.12857142857143,False
1895-05-19,15.299999999999999,False
1895-05-26,13.9,False
1895-06-02,14.571428571428571,False
1895-06-09,15.657142857142857,False
1895-06-16,13.414285714285715,False
1895-06-23,14.614285714285714,False
1895-06-30,12.671428571428573,False
1895-07-07,12.200000000000001,False
1895-07-14,12.700000000000001,False
1895-07-21,14.185714285714285,False
1895-07-28,10.657142857142857,False
1895-08-04,14.728571428571428,False
1895-08-11,15.200000000000001,False
1895-08-18,16.657142857142855,False
1895-08-25,62.26571428571428,True
1895-09-01,15.414285714285715,False
1895-09-08,18.37142857142857,False
1895-09-15,19.514285714285712,False
1895-09-22,14.085714285714285,False
1895-09-29,15.6,False
1895-10-06,20.0,False
1895-10-13,22.0,False
1895-10-20,23.0,False
1895-10-27,21.0,False
1895-11-03,21.17142857142857,False
1895-11-10,21.428571428571427,False
1895-11-17,19.17142857142857,False
1895-11-24,22.2,False
1895-12-01,27.87142857142857,False
1895-12-08,28.25714285714286,False
1895-12-15,25.271428571428572,False
1895-12-22,22.400000000000002,False
1895-12-29,26.014285714285712,False
1896-01-05,25.942857142857143,False
1896-01-12,30.12857142857143,False
